year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2016,9,1,12,2.0,12.0,600.0,81.0,26.3,987.1,6.8,0.0,N,2.4,1
2014,11,22,16,12.0,43.0,600.0,51.0,9.0,1023.0,-14.1,0.0,SSE,2.2,9
2015,11,26,8,10.0,33.0,500.0,32.0,-8.5,1026.2,-19.1,0.0,ENE,1.7,5
2016,9,11,17,2.0,25.0,900.0,130.0,23.3,1009.6,15.6,0.0,ENE,2.3,9
2014,9,24,18,2.0,18.0,500.0,98.0,21.1,1012.2,14.7,0.0,SSE,1.7,8
2013,6,21,14,7.0,23.0,500.0,156.0,28.7,1004.5,17.6,0.0,SW,4.0,7
2014,9,30,21,7.0,69.0,700.0,9.0,13.8,1015.8,6.9,0.0,WSW,0.9,0
2016,3,5,1,2.0,3.0,300.0,77.0,9.1,1010.7,-12.1,0.0,NW,4.4,2
2014,7,17,5,5.0,55.0,800.0,23.0,22.7,1000.1,22.2,0.0,N,0.5,10
2015,2,13,10,37.0,76.0,2200.0,11.0,1.0,1013.0,-8.8,0.0,ENE,1.4,9
2017,2,26,18,7.0,31.0,500.0,88.0,11.8,1018.7,-8.7,0.0,SW,3.2,9
2015,1,24,5,16.0,58.0,800.0,17.0,1.0,1021.0,-12.4,0.0,NE,1.5,3
2016,7,14,2,3.0,16.0,1000.0,86.0,26.9,996.9,18.7,0.0,NE,1.1,2
2016,9,5,19,2.0,43.0,600.0,129.0,26.1,1004.4,16.4,0.0,SE,0.4,11
2016,3,14,1,29.0,52.0,1000.0,32.0,6.5,1020.3,-14.9,0.0,WSW,2.0,0
2016,9,12,21,2.0,74.0,1000.0,68.0,23.6,1014.0,17.3,0.0,ESE,1.4,11
2016,9,30,4,2.0,96.0,700.0,2.0,12.4,1012.5,9.0,0.0,NE,1.1,4
2016,11,22,3,2.0,5.0,200.0,63.0,-5.4,1035.8,-22.4,0.0,NW,5.1,8
2016,9,18,12,4.0,11.0,500.0,4.0,19.2,1011.6,16.2,0.0,NE,1.2,6
2013,7,24,2,3.0,71.0,800.0,20.0,22.9,991.2,21.5,0.0,S,0.5,5
2016,12,10,8,10.0,59.0,2400.0,2.0,-5.4,1020.8,-10.8,0.0,S,0.9,1
2016,9,16,20,3.0,25.0,700.0,108.0,23.4,1008.9,15.2,0.0,W,1.2,4
2017,1,27,18,23.0,32.0,900.0,66.0,2.2,1016.75,-16.0,0.0,SE,2.5,1
2015,5,8,15,4.0,12.0,400.0,107.0,24.6,997.3,3.3,0.0,S,2.9,1
2014,4,1,21,26.0,90.0,700.0,80.0,19.3,1003.9,6.4,0.0,SW,1.9,4
2015,12,4,5,5.0,27.0,500.0,25.0,-1.4,1023.3,-14.2,0.0,N,2.5,11
2015,5,12,3,2.0,4.0,200.0,87.0,11.5,988.1,4.9,0.0,NE,2.1,2
2015,11,24,16,8.0,73.0,1300.0,8.0,-6.0,1033.3,-9.9,0.0,ENE,1.6,9
2014,12,1,15,8.0,11.0,400.0,49.0,-0.3,1017.0,-21.2,0.0,WNW,2.9,0
2014,7,11,6,4.0,22.0,500.0,75.0,26.9,997.3,16.2,0.0,NNE,1.8,8
2017,1,21,11,5.0,8.0,300.0,81.0,-1.06,1027.0,-22.3,0.0,NW,5.7,0
2016,5,3,10,2.0,12.0,200.0,93.0,21.5,993.7,-7.2,0.0,NNW,4.4,5
2013,11,10,0,3.0,7.0,200.0,59.3334,3.8,1029.1,-25.1,0.0,NNW,6.1,3
2017,1,26,21,5.0,16.0,400.0,67.0,1.5,1022.75,-16.9,0.0,NW,3.1,1
2013,12,15,7,17.0,17.0,1100.0,46.0,-2.5,1030.5,-19.9,0.0,NE,1.9,8
2013,10,12,22,17.0,145.0,1700.0,10.0,18.1,1014.7,8.6,0.0,NNW,0.7,3
2016,5,14,12,2.0,44.0,600.0,58.0,13.0,1013.9,11.2,0.5,SSE,1.6,8
2016,7,28,7,2.0,29.0,600.0,48.0,23.4,993.2,19.1,0.0,NW,1.3,1
2014,5,28,13,7.0,19.0,400.0,168.0,36.0,994.9,5.3,0.0,SSW,5.5,3
2017,2,5,7,8.0,9.0,500.0,70.0,1.2,1013.4,-15.8,0.0,NW,4.6,2
2013,5,21,13,37.0,39.0,700.0,177.0,29.1,989.8,9.2,0.0,SSE,3.0,6
2014,5,25,21,2.0,46.0,500.0,61.0,21.1,1001.8,2.4,0.0,WNW,0.1,3
2015,8,2,0,2.0,60.0,1500.0,33.0,23.8,999.9,22.6,0.0,WSW,1.9,7
2015,9,26,2,2.0,73.0,400.0,2.0,12.4,1009.3,8.5,0.0,NE,0.8,0
2016,11,22,8,5.0,18.0,400.0,52.0,-6.6,1035.2,-20.6,0.0,NNE,2.2,10
2017,1,14,19,5.0,78.0,700.0,21.0,-0.1,1030.0,-19.6,0.0,SE,1.4,10
2013,11,25,8,11.0,19.0,500.0,48.0,5.1,1012.1,-12.0,0.0,N,1.1,5
2013,12,26,2,9.0,17.0,400.0,59.0,-3.7,1029.3,-20.5,0.0,NW,4.4,9
2015,5,24,0,8.0,25.0,1000.0,140.0,20.8,999.0,13.5,0.0,N,0.8,6
2015,4,2,22,2.0,20.0,400.0,88.0,13.7,999.3,0.7,0.0,NW,3.7,4
2014,9,14,1,2.0,19.0,600.0,84.0,20.0,1004.9,13.7,0.0,NNW,0.7,1
2013,8,14,14,14.0,20.0,800.0,206.0,33.0,998.7,25.0,0.0,SW,2.8,3
2013,8,14,23,3.0,34.0,900.0,108.0,28.5,997.4,25.9,0.0,S,1.0,11
2015,4,24,7,8.0,96.0,1100.0,3.0,13.2,1019.5,7.0,0.0,SE,0.8,11
2016,12,23,4,6.0,15.0,300.0,24.0,-3.2,1020.2,-13.2,0.0,N,1.0,1
2014,10,22,4,10.0,55.0,700.0,4.0,8.5,1019.7,3.7,0.0,ENE,1.2,3
2014,7,21,6,2.0,10.0,400.0,66.0,24.9,993.4,21.2,0.2,NNW,1.3,1
2015,2,19,15,50.0,27.0,800.0,82.0,4.0,1022.0,-12.9,0.0,SW,2.9,7
2016,5,6,11,2.0,11.0,100.0,88.0,20.3,1008.2,-1.5,0.0,WNW,5.2,7
2016,1,25,6,4.0,25.0,400.0,26.0,-13.7,1022.8,-21.7,0.0,NW,1.8,6
2014,11,17,6,24.0,24.0,500.0,41.0,3.9,1016.0,-9.2,0.0,NNE,2.3,1
2016,6,12,23,8.0,87.0,1000.0,80.0,26.4,996.3,15.7,0.0,S,1.6,5
2016,10,6,17,5.0,57.0,1100.0,5.0,17.0,1020.2,12.5,0.0,ENE,1.7,4
2015,9,28,0,2.0,96.0,900.0,28.0,21.2,1014.1,12.3,0.0,NW,2.6,0
2017,1,10,14,3.0,19.0,300.0,64.0,3.85,1024.5,-19.7,0.0,NW,4.3,9
2014,11,9,6,2.0,21.0,800.0,26.0,-2.0,1005.0,-3.0,0.0,NW,0.7,6
2015,4,16,3,2.0,3.0,100.0,84.0,14.0,1007.8,-17.2,0.0,WNW,5.4,8
2016,6,3,1,5.0,28.0,1100.0,79.0,18.6,998.4,10.4,0.0,NNE,1.0,6
2015,2,11,21,4.0,30.0,300.0,79.0,4.0,1015.0,-17.0,0.0,ENE,1.8,9
2016,12,1,21,9.0,50.0,1400.0,9.0,0.9,1023.7,-10.9,0.0,N,1.1,1
2013,5,12,7,7.0,56.0,500.0,5.0,23.4,994.0,-5.6,0.0,NE,2.0,11
2013,8,31,13,8.0,31.0,500.0,75.0,28.1,1003.5,11.6,0.0,WSW,1.2,5
2014,4,5,13,6.0,16.0,300.0,76.0,19.3,1015.5,-10.9,0.0,NNE,4.2,10
2015,3,5,7,2.0,19.0,1000.0,24.0,-8.2,1018.7,-16.6,0.0,WNW,0.7,6
2014,6,16,10,3.0,9.0,400.0,154.0,27.0,994.8,16.3,0.0,SW,1.6,2
2016,6,5,11,25.0,43.0,1200.0,117.0,26.4,1006.6,14.5,0.0,SW,1.3,4
2013,4,29,0,6.0,30.0,300.0,64.0,12.8,1008.7,0.2,0.0,S,0.6,0
2016,11,7,13,2.0,11.0,300.0,48.0,12.1,1025.8,-5.0,0.0,NW,3.9,3
2014,9,13,2,7.0,77.0,800.0,15.0,19.0,1010.9,17.3,0.0,E,0.0,7
2016,12,1,12,5.0,14.0,300.0,69.0,7.5,1030.8,-12.9,0.0,N,2.2,8
2013,3,23,0,17.0,63.0,1800.0,2.0,2.7,1009.9,-4.8,0.0,ESE,2.1,11
2017,2,1,13,8.0,11.0,700.0,52.0,3.7,1028.2,-26.4,0.0,WNW,1.4,1
2013,3,27,18,3.0,4.0,200.0,106.0,11.6,1004.5,-16.0,0.0,NE,3.6,2
2013,8,2,22,13.1376,84.17299999999999,700.0,42.0,24.9,1001.1,19.3,0.0,NNE,1.0,10
2015,3,21,11,2.0,7.0,300.0,88.0,16.1,1012.3,-16.9,0.0,WNW,5.2,5
2014,4,3,12,2.0,8.0,300.0,95.0,16.9,1013.6,-19.2,0.0,NE,5.7,6
2014,5,29,13,21.0,36.0,600.0,197.0,40.5,990.8,3.0,0.0,N,3.4,10
2013,5,1,10,18.0,47.0,600.0,60.0,20.7,1007.2,-2.4,0.0,S,2.5,1
2013,5,30,7,14.0,90.0,800.0,4.0,22.0,1005.5,7.0,0.0,E,1.2,7
2014,9,5,8,3.0,59.0,900.0,38.0,24.7,1003.7,17.4,0.0,N,0.8,5
2014,9,15,16,2.0,24.0,200.0,86.0,26.4,1010.1,4.2,0.0,WSW,2.3,4
2014,5,16,15,12.0,16.0,400.0,140.0,30.3,998.8,0.8,0.0,ESE,1.8,5
2013,3,9,19,9.0,13.0,300.0,95.0,6.0,1014.5,-19.6,0.0,N,4.5,6
2015,3,12,8,14.0,66.0,2000.0,2.0,0.1,1013.9,-11.3,0.0,E,0.6,9
2016,1,19,20,29.0,79.0,1400.0,19.0,-5.4,1028.5,-20.7,0.0,SSE,0.9,7
2015,1,30,15,16.0,14.0,300.0,72.0,2.0,1026.0,-23.6,0.0,SSE,1.6,6
2014,3,5,19,18.0,66.0,600.0,31.0,5.1,1022.9,-16.1,0.0,WSW,2.4,8
2015,3,8,16,2.0,9.0,300.0,82.0,11.6,1018.0,-18.0,0.0,NW,4.8,3
2016,3,23,6,2.0,4.0,200.0,67.0,6.2,1022.8,-12.9,0.0,NE,3.8,6
2016,2,3,17,14.0,30.0,700.0,63.0,5.1,1022.6,-17.3,0.0,NE,2.2,8
2016,5,9,22,2.0,25.0,300.0,41.0,15.4,1003.3,10.4,0.0,SSW,0.8,1
2015,12,4,4,2.0,25.0,500.0,40.0,-0.7,1023.7,-13.9,0.0,N,2.4,0
2017,2,5,6,7.0,42.0,100.0,23.0,-2.8,1011.8,-11.5,0.0,NW,1.1,6
2016,8,7,19,2.0,26.0,700.0,111.0,30.5,1004.0,21.0,0.0,SE,1.5,11
2013,7,13,15,3.0,2.0,1100.0,231.0,30.4,998.0,22.8,0.0,SW,1.7,6
2014,5,23,15,10.0,22.0,500.0,213.0,32.4,1004.5,11.5,0.0,WSW,2.7,7
2015,7,10,5,8.0,27.0,900.0,55.0,23.2,1006.4,16.7,0.0,E,0.8,10
2017,2,8,9,4.0,16.0,300.0,68.0,0.5,1027.9,-17.3,0.0,N,4.6,3
2015,11,26,21,8.0,36.0,900.0,33.0,-7.1,1020.4,-14.4,0.0,NW,1.7,1
2013,12,27,4,16.0,43.0,700.0,23.0,-4.6,1026.6,-18.5,0.0,NE,2.6,4
2016,4,23,9,3.0,19.0,200.0,63.0,17.3,1013.0,-13.5,0.0,NNE,3.0,8
2015,8,31,12,5.0,6.0,700.0,97.0,22.3,1004.3,16.8,0.0,NE,1.2,2
2014,6,29,9,3.0,56.0,600.0,68.0,30.4,998.3,15.3,0.0,SSW,1.5,1
2016,5,24,9,7.0,36.0,600.0,49.0,22.3,1001.2,8.8,0.0,NW,1.2,0
2017,1,9,19,10.0,72.0,1100.0,9.0,0.8,1013.0,-11.5,0.0,SE,2.0,1
2014,4,4,18,2.0,12.0,300.0,116.0,19.8,1005.8,-14.1,0.0,NNE,3.8,5
2013,12,27,9,24.0,50.0,800.0,18.6354,-1.3,1026.5,-17.5,0.0,N,1.4,10
2016,5,18,7,15.0,60.0,600.0,63.0,21.4,1008.7,11.7,0.0,SW,2.6,3
2016,6,3,20,27.0,54.0,1400.0,212.0,25.8,999.3,14.3,0.0,SW,1.8,10
2016,2,3,7,5.0,28.0,400.0,50.0,-6.9,1024.5,-17.4,0.0,N,1.7,8
2016,8,21,19,2.0,30.0,900.0,181.0,30.4,1003.7,20.9,0.0,SSW,1.7,10
2015,2,8,1,3.0,15.0,400.0,63.0,-5.0,1026.0,-26.4,0.0,NNW,3.0,1
2016,10,25,23,2.0,58.0,1200.0,5.0,9.4,1008.3330000000001,8.1,0.0,NW,1.7,2
2015,10,29,10,5.0,7.0,600.0,67.0,9.3,1018.6,-11.4,0.0,WSW,4.9,2
2013,12,20,15,20.0,17.0,500.0,57.0,3.5,1027.8,-16.3,0.0,NE,2.4,0
2013,7,5,20,10.0,27.0,500.0,163.0,30.0,990.2,18.4,0.0,NNE,0.8,1
2015,9,28,13,4.0,24.0,1100.0,57.0,17.3,1015.3,14.6,0.5,W,0.7,1
2014,11,8,11,40.0,66.0,1500.0,16.0,9.0,1023.0,-1.4,0.0,WSW,2.1,9
2015,6,4,2,12.0,62.0,700.0,33.0,24.5,1003.7,8.8,0.0,WSW,1.4,3
2015,8,30,12,2.0,18.0,500.0,74.0,22.8,1003.5,16.6,0.0,ENE,1.4,1
2014,3,12,11,2.0,2.0,200.0,90.0,8.7,1017.9,-22.5,0.0,NW,2.9,2
2014,8,20,2,18.0,24.0,800.0,75.0,24.8,1005.6,18.5,0.0,WSW,1.4,3
2015,3,8,17,2.0,15.0,200.0,83.0,11.5,1019.3,-19.2,0.0,WNW,4.7,8
2013,12,17,9,5.0,6.0,100.0,69.0,0.5,1024.9,-15.9,0.0,NNE,2.0,2
2013,4,17,13,20.0,31.0,700.0,99.0,15.3,1004.3,-2.7,0.0,S,2.2,7
2016,1,18,5,2.0,5.0,300.0,47.0,-11.7,1024.1,-27.0,0.0,WNW,4.3,8
2015,4,5,9,2.0,6.0,200.0,100.0,14.7,1007.3,-10.9,0.0,NW,5.7,6
2016,9,27,11,2.0,14.0,500.0,53.0,17.9,1018.0,2.4,0.0,NE,5.9,11
2013,3,28,11,5.0,37.0,500.0,72.0,9.3,1018.6,-13.2,0.0,W,2.0,7
2016,8,15,1,2.0,81.0,1200.0,41.0,28.0,1002.6,22.5,0.0,E,1.3,11
2014,10,29,8,2.0,48.0,1400.0,2.0,10.3,1021.3,4.6,0.0,NNE,1.2,9
2016,8,28,2,2.0,51.0,300.0,11.0,18.9,1006.8,9.4,0.0,NNE,0.7,10
2013,4,30,7,11.0,21.0,500.0,67.0,21.1,1006.7,-8.4,0.0,N,1.4,1
2014,3,6,5,55.0,32.0,600.0,55.0,-4.5,1021.9,-19.9,0.0,WNW,1.0,6
2014,3,21,1,2.0,3.0,200.0,71.0,9.1,1014.9,-12.1,0.0,NW,2.0,2
2016,4,18,19,2.0,29.0,300.0,95.0,17.7,1005.3,-8.5,0.0,SSW,2.7,5
2015,6,17,0,2.0,4.0,400.0,150.0,22.5,994.3,16.1,0.0,ESE,0.6,2
2013,11,28,20,22.0,70.0,1500.0,2.0,0.0,1020.2,-17.3,0.0,WNW,0.9,9
2016,5,9,3,7.0,31.0,500.0,60.0,15.6,1007.3,8.6,0.0,ESE,0.8,4
2014,10,2,3,2.0,33.0,900.0,2.0,9.0,1008.3,8.5,0.0,W,0.7,9
2013,9,26,4,6.0,74.0,400.0,1.0,11.2,1014.1,6.1,0.0,NNE,2.2,3
2015,11,5,10,2.0,27.0,800.0,32.0,10.1,1027.0,7.0,0.7,NE,3.7,8
2013,9,16,15,8.0,26.0,1100.0,107.0,25.0,1005.3,13.2,0.0,S,1.9,3
2015,10,8,21,2.0,61.0,600.0,17.0,12.3,1009.4,-2.0,0.0,W,1.0,5
2014,5,19,1,20.0,39.0,900.0,134.0,20.5,1001.3,15.3,0.0,NE,2.0,4
2014,7,11,16,5.0,25.0,300.0,117.0,33.8,995.0,13.8,0.0,SE,1.7,3
2016,7,17,4,2.0,10.0,800.0,58.0,21.3,997.1,17.5,0.0,N,1.3,2
2013,8,7,13,11.0,32.0,600.0,67.0,28.5,997.5,18.6,0.0,NNE,1.7,0
2015,2,8,5,12.0,26.0,300.0,52.0,-6.0,1030.0,-24.3,0.0,ENE,1.8,11
2013,11,18,0,3.0,46.0,600.0,3.6414,0.8,1022.8,-11.6,0.0,E,0.8,9
2013,6,13,15,42.0,32.0,2799.0,234.0,29.7,1000.8,16.5,0.0,SW,2.6,11
2014,11,3,3,7.0,13.0,400.0,42.0,7.7,1015.0,-7.6,0.0,ENE,1.9,1
2014,6,4,19,6.0,48.0,900.0,151.0,26.1,998.9,16.9,0.0,SW,0.9,4
2015,6,13,17,2.0,11.0,300.0,113.0,28.5,995.5,12.8,0.0,SSE,2.0,1
2013,4,29,0,3.0,4.0,200.0,102.0,16.9,1005.1,-10.0,0.0,WNW,1.3,2
2014,12,21,4,2.0,3.0,300.0,48.0,-4.5,1029.0,-21.6,0.0,NW,2.9,8
2015,6,7,14,2.0,18.0,300.0,88.0,27.6,1003.2,1.1,0.0,ESE,1.1,3
2015,3,24,19,30.0,57.0,1500.0,77.0,11.5,1019.8,-7.9,0.0,NW,0.8,6
2016,12,2,3,3.0,15.0,600.0,23.0,-2.5,1023.1,-9.2,0.0,NW,0.9,2
2017,1,19,10,10.0,4.0,400.0,62.0,-2.525,1020.0,-15.3,0.0,NW,6.9,2
2015,7,31,6,2.0,10.0,600.0,82.0,21.2,1004.6,20.4,0.2,N,1.1,8
2016,8,10,16,2.0,16.0,1000.0,152.0,33.6,1000.9,23.9,0.0,SSW,2.9,11
2015,7,19,10,2.0,13.0,500.0,58.0,23.5,1000.1,20.8,0.0,SE,1.2,2
2014,12,5,12,13.0,21.0,600.0,49.0,2.8,1027.0,-21.4,0.0,NE,2.5,0
2014,2,12,14,25.0,85.0,900.0,39.0,4.2,1025.4,-14.6,0.0,ENE,0.8,10
2016,7,16,12,4.0,45.0,800.0,67.0,25.7,999.4,17.6,0.0,NNE,1.6,9
2013,7,24,2,8.0,71.0,700.0,15.0,22.9,993.6,21.9,0.0,NE,1.6,4
2013,10,29,4,10.0,19.0,300.0,6.0,9.8,1021.4,0.4,0.0,NNE,2.2,0
2015,1,29,23,13.0,25.0,500.0,52.0,-2.0,1026.0,-19.0,0.0,ENE,1.8,5
2015,2,13,7,25.0,85.0,2500.0,2.0,-4.0,1011.0,-10.2,0.0,ENE,1.3,10
2014,8,25,16,2.0,9.0,200.0,103.0,33.1,1000.0,3.9,0.0,NNW,2.8,2
2016,2,26,20,15.0,25.0,800.0,71.0,5.6,1013.0,-15.1,0.0,NNE,1.9,2
2014,1,12,19,23.0,65.0,700.0,8.0,-3.1,1031.5,-18.7,0.0,N,0.4,8
2014,2,4,18,24.0,36.0,800.0,57.0,-1.2,1023.9,-25.4,0.0,SW,1.7,9
2014,5,20,17,2.0,11.0,200.0,138.0,31.0,993.5,5.4,0.0,SE,2.5,6
2014,4,19,8,19.0,108.0,1100.0,13.0,14.3,1016.0,3.1,0.0,SW,1.8,4
2015,6,1,8,13.0,63.0,1100.0,78.0,27.3,992.7,17.2,0.0,ENE,1.1,5
2015,5,30,22,13.0,41.0,1100.0,110.0,24.2,1001.4,13.7,0.0,ESE,1.9,7
2015,1,25,0,5.0,48.0,1300.0,18.0,-1.0,1021.0,-3.5,0.0,SE,1.3,9
2015,9,25,4,2.0,70.0,700.0,2.0,15.3,1001.5,14.8,0.0,NNW,0.9,1
2014,5,27,3,5.0,99.0,700.0,2.0,18.2,988.2,6.7,0.0,NW,0.9,11
2014,6,3,23,11.0,34.0,1000.0,123.0,23.1,999.8,13.8,0.0,S,0.6,6
2014,11,28,1,17.0,80.0,800.0,2.0,3.2,1021.0,-3.8,0.0,N,0.0,10
2015,9,8,10,2.0,83.0,1100.0,48.0,23.9,1011.5,17.4,0.0,ENE,1.1,0
2014,11,9,14,14.0,66.0,800.0,40.0,15.3,1025.0,-2.2,0.0,WSW,2.6,10
2014,5,24,19,2.0,19.0,700.0,91.0,20.7,999.5,18.5,0.0,ESE,2.6,2
2013,6,26,2,3.0,16.0,1300.0,12.0,19.5,989.2,19.5,0.0,ENE,1.3,6
2014,1,15,15,43.0,94.0,1600.0,27.0,5.0,1020.3,-16.2,0.0,SSW,0.8,5
2015,8,30,10,2.0,28.0,1200.0,72.0,23.0,1008.2,18.1,0.0,ESE,2.1,0
2014,7,16,21,2.0,31.0,800.0,121.0,22.8,1001.4,21.3,0.0,ENE,1.4,7
2014,12,2,16,51.0,55.0,1400.0,41.0,-0.5,1016.0,-19.1,0.0,SW,2.0,5
2014,4,17,15,33.0,50.0,1200.0,82.0,17.2,1006.5,10.1,0.0,SSW,1.6,10
2013,9,15,3,2.0,60.0,400.0,10.0,18.4,1009.8,5.6,0.0,NW,2.0,9
2013,5,27,19,7.0,48.0,2100.0,46.0,20.5,999.4,16.5,0.0,SW,0.4,11
2016,7,13,0,2.0,18.0,400.0,26.0,24.5,994.4,21.0,0.0,E,1.0,1
2014,10,27,16,16.0,53.0,600.0,38.0,13.4,1023.3,0.7,0.0,SSW,1.5,10
2017,1,11,23,15.0,27.0,600.0,58.0,0.375,1015.0,-15.0,0.0,NW,1.4,1
2016,1,4,5,7.0,20.0,300.0,60.0,-0.8,1024.8,-12.4,0.0,N,2.1,9
2013,8,10,8,45.1248,113.1203,900.0,3.0,29.7,1000.5,23.6,0.0,ENE,1.2,10
2013,11,11,23,16.0,69.0,1100.0,5.5692,0.7,1016.4,-5.5,0.0,NW,0.8,6
2015,6,22,23,4.0,19.0,900.0,127.0,24.0,997.5,13.8,0.0,NNE,0.6,1
2015,6,18,15,3.0,8.0,200.0,23.0,31.9,995.0,5.4,0.0,WNW,2.6,6
2014,7,12,5,2.0,4.0,200.0,76.0,25.8,995.0,10.0,0.0,NW,1.5,2
2015,11,25,22,4.0,3.0,300.0,50.0,-8.8,1026.1,-20.3,0.0,WSW,4.6,2
2013,11,25,10,18.0,20.0,500.0,29.0,5.3,1014.5,-11.8,0.0,NNW,4.3,0
2013,4,10,21,3.0,87.0,600.0,20.7774,6.1,1014.9,-11.1,0.0,W,1.0,7
2016,4,9,7,9.0,73.0,1100.0,2.0,11.9,1004.9,0.9,0.0,NE,1.0,9
2016,11,30,18,4.0,38.0,500.0,47.0,9.9,1019.3,-10.9,0.0,WNW,4.2,4
2016,6,30,8,2.0,37.0,700.0,23.0,22.7,999.7,19.1,0.0,NE,2.2,0
2016,6,24,16,2.0,2.0,100.0,88.0,32.6,995.1,6.0,0.0,N,4.4,2
2013,3,1,16,7.0,9.0,300.0,72.0,5.9,1024.7,-18.8,0.0,N,3.3,11
2013,8,15,23,3.0,25.8678,1900.0,73.0,29.0,996.6,26.6,0.0,S,2.9,8
2017,2,9,12,2.0,5.0,300.0,93.0,-0.4,1024.4,-22.5,0.0,NW,5.8,0
2015,1,29,22,6.0,27.0,800.0,48.0,-1.0,1030.0,-20.6,0.0,NNE,4.8,3
2016,5,30,9,20.0,63.0,1200.0,50.0,23.4,1000.7,11.8,0.0,N,1.7,4
2015,7,18,2,2.0,29.0,1300.0,49.0,20.5,1001.2,19.7,29.3,NNW,2.8,3
2015,10,23,0,2.0,36.0,700.0,2.0,9.9,1012.2,7.1,0.0,NNW,0.8,1
2014,1,12,12,24.0,16.0,200.0,80.0,0.3,1027.3,-21.3,0.0,ESE,1.1,6
2013,3,27,5,12.0,49.0,900.0,16.0,7.0,1003.4,4.5,0.0,SSE,1.2,7
2016,8,14,18,3.0,36.0,700.0,201.0,31.0,998.1,18.4,0.0,SSW,1.3,5
2014,2,27,9,5.0,22.0,200.0,66.0,3.9,1022.8,-14.4,0.0,ENE,1.8,6
2014,7,8,16,3.0,22.0,100.0,105.0,33.2,995.2,11.1,0.0,SW,0.8,11
2014,7,23,21,5.0,74.0,700.0,60.0,25.3,994.6,19.9,0.0,WNW,1.3,6
2013,11,26,7,15.0,36.0,400.0,12.0,-0.1,1013.0,-14.1,0.0,ENE,0.8,0
2015,5,14,12,2.0,26.0,300.0,109.0,23.0,1005.0,1.3,0.0,ENE,3.7,9
2016,2,18,23,9.0,59.0,700.0,30.0,3.4,1020.4,-13.4,0.0,ESE,1.0,9
2013,9,17,5,4.0,91.0,1300.0,1.0,19.3,1005.9,17.3,0.0,NW,0.7,5
2013,5,26,1,34.0,71.0,1200.0,19.0,20.8,1004.8,16.2,0.0,E,1.2,3
2013,4,25,15,3.0,24.0,300.0,85.0,22.2,1006.8,-9.7,0.0,WNW,4.9,9
2015,11,21,17,8.0,44.0,1400.0,2.0,0.1,1028.7,-0.5,0.0,E,1.0,7
2015,9,6,3,2.0,32.0,400.0,54.0,18.2,1008.7,14.9,0.0,NNE,1.0,0
2016,9,2,12,2.0,24.0,300.0,61.0,28.6,998.1,12.1,0.0,N,2.1,9
2015,12,17,3,8.0,7.0,300.0,48.0,-3.2,1024.5,-16.9,0.0,NE,2.2,2
2017,1,24,8,50.0,62.0,2600.0,55.0,-8.475,1034.0,-13.9,0.0,NE,1.7,7
2015,3,14,9,38.0,68.0,2500.0,4.0,1.7,1015.0,-6.2,0.0,WSW,2.5,6
2014,12,22,2,37.0,54.0,1300.0,10.0,4.0,1024.0,-14.8,0.0,WNW,7.5,1
2014,12,22,5,63.0,59.0,2800.0,5.0,-6.0,1020.0,-15.3,0.0,SW,0.8,3
2014,4,21,12,15.0,8.0,200.0,97.0,24.8,1006.4,-3.6,0.0,WSW,3.9,2
2015,4,20,1,4.0,82.0,1000.0,3.0,9.4,1012.5,6.3,0.0,SW,0.0,0
2015,9,27,15,2.0,9.0,300.0,111.0,28.1,1004.3,5.6,0.0,ESE,0.9,6
2015,12,3,17,6.0,18.0,100.0,39.0,0.7,1018.6,-14.9,0.0,WNW,4.3,5
2014,7,11,7,6.0,63.0,700.0,41.0,30.1,993.3,15.0,0.0,NE,0.6,5
2013,9,26,22,4.0,40.0,1000.0,36.0,14.0,1005.5,8.6,0.0,N,1.0,2
2016,3,28,22,2.0,12.0,300.0,71.0,17.1,1011.0,-6.1,0.0,NW,4.1,8
2013,6,11,21,3.0,46.0,200.0,74.0,19.0,1003.9,15.9,3.8,SW,2.6,4
2016,2,23,0,2.0,5.0,200.0,76.0,-0.7,1032.9,-16.2,0.0,N,1.4,8
2016,1,12,22,2.0,3.0,300.0,56.0,-5.8,1018.9,-23.2,0.0,WSW,2.5,6
2013,4,28,12,61.0,44.0,2000.0,129.0,17.0,1005.0,6.8,0.0,NNE,1.4,3
2014,9,23,18,2.0,18.0,600.0,32.0,16.9,1007.4,16.3,1.1,WNW,0.7,1
2016,4,14,15,2.0,29.0,400.0,97.0,22.6,1004.7,-6.3,0.0,SSE,3.4,1
2015,1,6,8,19.0,53.0,700.0,9.0,-4.0,1023.0,-19.9,0.0,ESE,0.9,10
2016,4,14,5,2.0,36.0,200.0,55.0,14.2,1005.8,-5.1,0.0,NNE,2.1,5
2016,10,8,23,2.0,73.0,1200.0,2.0,7.4,1020.4,5.0,0.0,W,0.6,4
2013,12,6,10,69.0,59.0,2600.0,1.0,5.0,1014.5,-9.2,0.0,WNW,1.1,0
2015,2,26,21,9.0,23.0,500.0,46.0,2.0,1020.0,-19.3,0.0,NNE,4.1,6
2013,10,16,16,6.0,35.0,500.0,90.0,18.3,1016.3,-1.0,0.0,WSW,1.2,11
2014,1,5,18,21.0,70.0,900.0,7.0,-1.2,1019.3,-10.8,0.0,W,0.9,0
2013,8,28,11,6.0,38.0,2300.0,27.0,23.9,990.7,21.4,0.0,WSW,0.4,2
